unit -> SI (m/s^2) 
Timestamp;minus Gx on the x-axis;minus Gy on the y-axis;minus Gz on the z-axis
2.3215394;6.446289;-3.9867554;-4.836563;
2.3265748;6.3843994;-3.4952087;-4.541397;
2.3316102;6.1082764;-3.0512695;-4.0486603;
2.3366456;5.844055;-2.6537476;-3.6320953;
2.341681;5.592926;-2.2621765;-3.296463;
2.3467164;5.592926;-1.8753662;-3.0251007;
2.3517518;5.5774536;-1.4659424;-2.9405975;
2.3567872;5.632202;-1.1672058;-2.821579;
2.3618226;5.773834;-0.9386902;-2.7394562;
2.366858;5.8214417;-0.61376953;-2.4657135;
2.3718934;5.892853;-0.34240723;-2.1836395;
2.3769288;5.895233;-0.056762695;-1.833725;
2.3819642;6.022583;0.428833;-2.2217255;
2.3869998;6.6402893;1.4143066;-3.2333832;
2.3920045;6.8973694;2.756836;-4.245041;
2.3970704;6.6867065;4.2112427;-3.4154816;
2.4021058;7.0009155;6.348816;-0.15556335;
2.4071412;7.704315;8.644684;5.0003204;
2.4121766;8.407715;10.47995;7.923416;
2.417212;10.753571;12.181915;8.379257;
2.4222474;15.461945;14.142151;9.131454;
2.4272828;22.118652;16.968842;10.124069;
2.4323182;28.956268;21.052368;10.25975;
2.4373536;34.66916;25.265625;8.948166;
2.442389;38.440857;28.43866;8.251907;
2.4474244;38.90979;29.582428;8.339981;
2.4524598;35.223785;28.471985;8.231674;
2.4574952;29.595398;26.241577;8.070999;
2.4625309;24.330017;23.979034;7.6127777;
2.467566;20.159607;22.330627;6.9950714;
2.4726014;17.213898;21.217804;6.2012177;
2.4776368;14.840668;20.442993;5.0895844;
2.4826722;12.885193;20.019287;3.9160614;
2.4877076;11.257019;19.676514;2.8068085;
2.4927127;9.740723;19.406342;1.6416168;
2.4977784;7.964966;18.733887;0.79063416;
2.5028138;6.1927795;17.942413;-0.002029419;
2.5078492;4.227783;16.886719;-0.5566559;
2.512854;2.2282715;15.493011;-0.5864105;
2.51792;0.46798706;14.1719055;-0.5376129;
2.5229554;-0.9828491;12.572296;-0.25434875;
2.5279908;-2.169464;11.200012;-0.072250366;
2.5330262;-2.9395142;9.972931;0.08128357;
