unit -> angles in degrees			
"Azimuth, angle between the magnetic north direction and the y-axis, around the z-axis (0 to 359). 0=North, 90=East, 180=South, 270=West"	"Pitch, rotation around x-axis (-180 to 180), with positive values when the z-axis moves toward the y-axis"	"Roll, rotation around y-axis (-90 to 90), with positive values when the x-axis moves toward the z-axis"	
Timestamp	Azimuth	Pitch	Roll
28.468628	182.1797	-81.62753	19.729706
28.473604	183.27586	-81.567375	18.802172
28.47867	184.11685	-81.419365	17.8114
28.483644	184.65715	-81.21224	16.834204
28.488771	184.93904	-80.945244	15.863844
28.493746	184.96558	-80.65054	14.993133
28.498781	184.86186	-80.33325	14.201322
28.503784	184.66826	-80.0103	13.508351
28.508913	184.44011	-79.6828	12.888278
28.513887	184.21516	-79.37483	12.366657
28.51892	184.0835	-79.06971	11.913512
28.523958	184.05376	-78.76476	11.531087
28.529055	184.14445	-78.44691	11.209937
28.534027	184.33409	-78.11883	10.956116
28.539064	184.67715	-77.766	10.754413
28.5441	185.14075	-77.39663	10.603671
28.549194	185.71622	-77.01203	10.497925
28.554169	186.34364	-76.635155	10.437136
28.559206	187.0669	-76.25786	10.415609
28.564241	187.83598	-75.89185	10.4348545
28.569338	188.63882	-75.53814	10.498657
28.574312	189.41269	-75.2131	10.608089
28.579378	190.2119	-74.89998	10.7687845
28.58435	190.98221	-74.604195	10.977577
28.58948	191.75594	-74.30428	11.245359
28.594454	192.4769	-74.010895	11.557487
28.599487	193.20699	-73.704025	11.920814
28.604525	193.92114	-73.37705	12.321603
28.609621	194.61945	-73.01513	12.752241
28.614595	195.25473	-72.62504	13.185652
28.619629	195.85208	-72.194855	13.622556
28.624666	196.3757	-71.739	14.050333
28.62976	196.81696	-71.26644	14.470616
28.634735	197.14882	-70.80928	14.871492
28.639772	197.39384	-70.364136	15.265749
28.644777	197.53593	-69.94819	15.646688
28.649904	197.57573	-69.55649	16.023912
28.654879	197.52098	-69.213585	16.382053
28.659914	197.38986	-68.9063	16.735302
28.664948	197.19586	-68.642654	17.083477
28.670046	196.9546	-68.4202	17.436632
28.67502	196.69841	-68.249985	17.790714
28.680084	196.43637	-68.12189	18.16442
28.685059	196.2	-68.04049	18.55177
28.690187	195.98958	-68.00124	18.972475
28.695162	195.8409	-68.009224	19.408922
28.700195	195.75534	-68.06325	19.881119
28.705233	195.73973	-68.169106	20.38322
28.710327	195.79048	-68.33099	20.917276
28.715302	195.90948	-68.54626	21.462446
28.720339	196.08543	-68.81996	22.030418
28.725374	196.31104	-69.145515	22.608854
28.730469	196.57652	-69.51884	23.197958
28.735445	196.86488	-69.91553	23.772734
28.740492	197.15924	-70.33692	24.34888
28.74553	197.44595	-70.7722	24.917593
28.750624	197.71579	-71.22899	25.483807
28.755598	197.96686	-71.70406	26.030275
28.760635	198.19487	-72.232155	26.573896
28.765638	198.38663	-72.79576	27.098944
28.770765	198.50812	-73.375824	27.612747
28.775742	198.51312	-73.89674	28.080782
28.780806	198.29608	-74.3148	28.507118
28.78578	197.83727	-74.60059	28.874886
28.790909	197.11394	-74.77191	29.243862
28.795881	196.2881	-74.85739	29.702082
28.800917	195.4631	-74.885	30.387579
28.805952	194.71754	-74.86829	31.287834
28.811049	193.98105	-74.7913	32.277958
28.816023	193.19786	-74.60996	33.190414
28.821058	192.26584	-74.3085	33.989143
28.826096	191.20073	-73.92787	34.651344
28.83119	190.00041	-73.51714	35.19499
28.836164	188.74278	-73.130745	35.623226
28.841202	187.3853	-72.77764	35.968937
28.846205	185.97908	-72.466194	36.235157
28.851332	184.48872	-72.17161	36.43664
28.856306	183.01228	-71.89489	36.571636
28.861341	181.48073	-71.59917	36.662018
28.866377	179.92914	-71.27115	36.717804
28.871475	178.36993	-70.87983	36.75259
28.87645	176.88733	-70.44524	36.774548
28.881514	175.41968	-69.97904	36.79615
28.886488	174.04608	-69.5126	36.81696
28.891615	172.71936	-69.03423	36.839573
28.89659	171.52698	-68.58657	36.856926
28.901625	170.40442	-68.160416	36.869408
28.906662	169.36963	-67.766655	36.874878
28.911757	168.40692	-67.406425	36.871773
28.91673	167.54785	-67.09235	36.85966
28.921766	166.74152	-66.81794	36.840385
28.926773	166.00403	-66.59382	36.817616
28.931898	165.315	-66.41797	36.797756
28.936872	164.7063	-66.302246	36.785484
28.941908	164.15155	-66.2454	36.78919
28.946943	163.65991	-66.250404	36.810078
28.95204	163.22583	-66.31058	36.847046
28.957016	162.85474	-66.40428	36.891384
28.96205	162.52417	-66.51629	36.93918
28.967054	162.22699	-66.62141	36.979702
28.972181	161.94641	-66.706	37.008236
28.977156	161.67914	-66.757744	37.01546
28.982222	161.409	-66.77265	37.001915
28.987196	161.13391	-66.74931	36.965656
28.992323	160.84009	-66.68893	36.90703
28.997297	160.53613	-66.59848	36.828854
29.002333	160.22412	-66.477905	36.733906
29.00734	159.89948	-66.33497	36.62164
29.012465	159.5492	-66.16739	36.487587
29.017439	159.18103	-65.986534	36.33672
29.022476	158.78796	-65.788635	36.161694
29.02751	158.36603	-65.58087	35.96166
29.032606	157.91223	-65.37046	35.732723
29.037582	157.43774	-65.17248	35.480816
29.042616	156.94702	-64.98937	35.198647
29.047651	156.44373	-64.831436	34.889633
29.05275	155.92969	-64.70204	34.553005
29.057722	155.42383	-64.60916	34.204338
29.062757	154.93652	-64.55044	33.839474
29.067793	154.47748	-64.524605	33.46989
29.07289	154.05658	-64.53255	33.100174
29.077864	153.68976	-64.57612	32.748035
29.08293	153.40405	-64.66021	32.408478
29.087906	153.21753	-64.788155	32.095722
29.09303	153.15283	-64.96955	31.79917
29.098005	153.21906	-65.19722	31.529753
29.103043	153.46436	-65.47873	31.271864
29.108076	153.89325	-65.81243	31.022827
29.113173	154.51965	-66.19903	30.776007
29.118147	155.3003	-66.623505	30.538006
29.123182	156.28357	-67.09304	30.309397
29.128218	157.43079	-67.60139	30.102509
29.133316	158.7503	-68.16877	29.929739
29.138288	160.17493	-68.801186	29.806768
29.143324	161.80225	-69.555916	29.736568
29.14836	163.62012	-70.4498	29.713942
29.153456	165.66333	-71.49446	29.712643
29.15843	167.81024	-72.61605	29.674076
29.163465	170.08026	-73.81497	29.48964
29.16847	172.34381	-75.03516	29.068708
29.173597	174.62488	-76.30651	28.368992
29.178572	176.77875	-77.54658	27.51436
29.183668	179.04102	-78.68131	26.657549
29.188612	181.25325	-79.49771	25.959053
29.193739	183.46153	-80.016884	25.326067
29.198713	185.3893	-80.28974	24.694532
29.203749	187.08763	-80.41736	23.967113
29.208784	188.45862	-80.45722	23.137066
29.213882	189.49515	-80.437096	22.216988
29.218857	190.17381	-80.36877	21.292019
29.22389	190.62933	-80.25318	20.36847
29.228926	190.8866	-80.09459	19.476768
29.234022	191.00108	-79.89384	18.610558
29.238997	190.9982	-79.66864	17.80768
29.244032	190.98227	-79.41826	17.046501
29.249067	190.96114	-79.14839	16.342888
29.254164	190.95914	-78.849815	15.691675
29.259138	190.96677	-78.53221	15.113938
29.264174	191.05098	-78.18373	14.585827
29.269209	191.19513	-77.81256	14.115099
29.274305	191.40096	-77.41479	13.694081
29.27928	191.63246	-77.01175	13.335317
29.284346	191.94165	-76.5878	13.020258
29.28932	192.2887	-76.169464	12.756357
29.294447	192.68121	-75.75005	12.525406
29.299423	193.0688	-75.36757	12.339711
29.304457	193.5066	-75.0139	12.189281
29.309492	193.95743	-74.69601	12.077187
29.314589	194.42264	-74.40677	12.005182
29.319563	194.86026	-74.14749	11.975245
29.324598	195.32547	-73.89672	11.984064
29.329634	195.79214	-73.645515	12.027683
29.33473	196.2663	-73.3788	12.101281
29.339705	196.71973	-73.10256	12.197422
29.34474	197.19885	-72.801346	12.310987
29.349777	197.67746	-72.47567	12.4325695
29.354872	198.1486	-72.115585	12.552962
29.359846	198.58084	-71.73477	12.665008
29.364883	199.00102	-71.32163	12.766251
29.369917	199.37694	-70.88385	12.857716
29.375013	199.69029	-70.419815	12.940385
29.37999	199.90372	-69.95271	13.01428
29.385054	200.03552	-69.47201	13.080531
29.390028	200.06723	-69.0064	13.139589
29.395157	199.99475	-68.54471	13.191402
29.40013	199.83353	-68.12874	13.24029
29.405165	199.60435	-67.75033	13.287482
29.4102	199.30855	-67.42197	13.339332
29.415297	198.9489	-67.14769	13.403297
29.42027	198.54686	-66.943146	13.489383
29.425306	198.1188	-66.803795	13.609414
29.430344	197.68211	-66.73353	13.772781
29.435438	197.24898	-66.73011	13.988772
29.440413	196.84544	-66.78892	14.255983
29.44545	196.47264	-66.90723	14.583292
29.450483	196.13452	-67.07948	14.966096
29.45558	195.82915	-67.29957	15.407923
29.460554	195.57019	-67.55145	15.889679
29.46559	195.34656	-67.833374	16.421291
29.470625	195.1513	-68.127426	16.99147
29.475723	194.97443	-68.42341	17.603012
29.480696	194.81583	-68.69993	18.229746
29.485762	194.65677	-68.96126	18.892868
29.490736	194.50081	-69.200294	19.564041
29.495863	194.3295	-69.43684	20.267958
29.500837	194.15594	-69.66863	20.957382
29.505873	193.95845	-69.921104	21.652287
29.51091	193.74992	-70.20798	22.337227
29.516005	193.52922	-70.54837	23.00805
29.520979	193.32512	-70.94165	23.628891
29.526014	193.11577	-71.39233	24.202269
29.53105	192.87938	-71.84476	24.692266
29.536146	192.58423	-72.24412	25.08226
29.54112	192.21014	-72.53077	25.350138
29.546156	191.71274	-72.71615	25.528698
29.551191	191.1258	-72.82481	25.680382
29.556288	190.49695	-72.8785	25.91119
29.561264	189.93788	-72.90917	26.30125
29.566298	189.45493	-72.96159	26.872007
29.571333	189.04114	-73.06138	27.53802
29.57643	188.59435	-73.173096	28.18108
29.581404	188.05983	-73.2388	28.679625
29.58647	187.37508	-73.249954	29.003744
29.591444	186.6039	-73.22288	29.148947
29.596571	185.72556	-73.165504	29.160248
29.601545	184.81761	-73.07426	29.102894
29.60658	183.83911	-72.94269	29.03881
29.611616	182.80606	-72.772194	29.006783
29.616713	181.67873	-72.546936	29.036953
29.621687	180.53009	-72.29756	29.102373
29.626724	179.33923	-72.02551	29.179287
29.631727	178.13843	-71.720894	29.270191
29.636854	176.9267	-71.38899	29.360079
29.64183	175.78693	-71.05204	29.43985
29.646864	174.6731	-70.70195	29.511688
29.651869	173.61035	-70.350624	29.570505
29.656998	172.5653	-69.99441	29.613947
29.66197	171.58759	-69.65669	29.633493
29.667006	170.62396	-69.32612	29.626513
29.67204	169.68207	-69.01082	29.588234
29.677137	168.74817	-68.706215	29.517616
29.682112	167.85315	-68.42116	29.418396
29.687147	166.96228	-68.14485	29.292768
29.692154	166.09174	-67.87761	29.14883
29.697279	165.21863	-67.607124	28.991953
29.702253	164.39001	-67.34834	28.83632
29.70729	163.57788	-67.090256	28.684597
29.712324	162.80042	-66.83766	28.544657
29.71742	162.0553	-66.591934	28.419102
29.722395	161.37256	-66.36454	28.313644
29.72743	160.73193	-66.148346	28.2245
29.732466	160.14069	-65.94756	28.150433
29.737564	159.59387	-65.7605	28.089142
29.742537	159.10132	-65.59427	28.036507
29.747572	158.64972	-65.44108	27.991465
29.752607	158.24005	-65.30384	27.953262
29.757704	157.8628	-65.18028	27.920261
29.762678	157.52124	-65.07224	27.890436
29.767714	157.20789	-64.97475	27.864168
29.77275	156.91809	-64.88755	27.840872
29.777845	156.64148	-64.80527	27.818726
29.78282	156.3717	-64.7274	27.795353
29.787888	156.10193	-64.645	27.77155
29.79286	155.82953	-64.55499	27.746021
29.797987	155.5398	-64.44603	27.71911
29.802961	155.23627	-64.31995	27.688818
29.807997	154.91644	-64.16466	27.654484
29.813032	154.57916	-63.979397	27.61538
29.81813	154.22192	-63.7588	27.570492
29.823105	153.85156	-63.513172	27.518702
29.828138	153.47083	-63.237965	27.458544
29.833174	153.08289	-62.94126	27.388893
29.83827	152.68726	-62.62503	27.30829
29.843245	152.30023	-62.30932	27.221046
29.84828	151.92926	-61.990757	27.128325
29.853315	151.58344	-61.682617	27.033598
29.858412	151.27386	-61.391308	26.93976
29.863386	151.01666	-61.133953	26.851242
29.868422	150.82611	-60.909855	26.770218
29.873457	150.71005	-60.729538	26.700214
29.878553	150.67877	-60.5964	26.642784
29.883528	150.72998	-60.51871	26.598684
29.888594	150.88855	-60.498993	26.570555
29.893568	151.15106	-60.54568	26.561213
29.898695	151.5473	-60.670998	26.575218
29.903671	152.05408	-60.878666	26.609869
29.908705	152.72253	-61.19337	26.667084
29.91374	153.55841	-61.625725	26.74043
29.918837	154.59595	-62.181393	26.819435
29.923811	155.79565	-62.829987	26.880959
29.928846	157.21979	-63.580524	26.89892
29.933882	158.83258	-64.39627	26.827206
29.938978	160.64392	-65.27511	26.594137
29.943953	162.55847	-66.25068	26.10312
29.948988	164.79791	-67.44072	25.322067
29.954025	167.42859	-68.94762	24.332151
29.95912	170.48688	-70.625305	23.261198
29.964094	173.8031	-72.10237	22.349024
29.969131	177.3852	-73.313995	21.628506
29.974165	181.0084	-74.31246	21.035824
29.979261	184.57594	-75.18161	20.465591
29.984238	187.8566	-75.92284	19.900513
29.989302	190.97858	-76.59017	19.30025
29.994276	193.79996	-77.19174	18.700409
29.999405	196.44464	-77.76987	18.082277
30.004377	198.743	-78.27621	17.50661
30.009413	200.874	-78.72104	16.965433
30.014448	202.81512	-79.089935	16.4787
30.019545	204.61307	-79.37178	16.029911
30.024519	206.21065	-79.551994	15.612409
30.029554	207.7371	-79.640915	15.1827755
30.034592	209.16544	-79.64848	14.734457
30.039686	210.51175	-79.57868	14.254879
30.04466	211.71063	-79.44302	13.763414
30.049698	212.85912	-79.242325	13.243944
30.054731	213.91924	-78.98665	12.703613
30.059828	214.90582	-78.67716	12.139394
30.064802	215.76472	-78.332596	11.576585
30.069838	216.58525	-77.94303	11.002952
30.074873	217.34752	-77.51928	10.433332
30.079971	218.07698	-77.06287	9.869069
30.084944	218.74455	-76.600716	9.338497
30.09001	219.45163	-76.12011	8.825948
30.094984	220.16928	-75.64689	8.3540945
30.100111	220.94658	-75.16215	7.902866
30.105085	221.7255	-74.69991	7.498756
30.11012	222.59656	-74.23844	7.1232805
30.115158	223.5312	-73.78159	6.7775984
30.120253	224.54633	-73.32036	6.4532423
30.125227	225.5863	-72.86757	6.156859
30.130262	226.73851	-72.3995	5.8725734
30.135298	227.97017	-71.91726	5.6007047
30.140394	229.29889	-71.41023	5.335201
30.145369	230.65132	-70.893036	5.0826893
30.150404	232.12323	-70.34307	4.834134
30.15544	233.66905	-69.76217	4.5938153
30.160536	235.29727	-69.13678	4.3592715
30.165512	236.91983	-68.48786	4.1411366
30.170546	238.62802	-67.7859	3.9321663
30.175581	240.36604	-67.03587	3.7370105
30.180677	242.13892	-66.22475	3.552576
30.185652	243.84602	-65.3816	3.3858933
30.190748	245.60123	-64.4608	3.226704
30.195692	247.27896	-63.51694	3.0817661
30.200819	248.96423	-62.48197	2.9356377
30.205793	250.51752	-61.431984	2.7942128
30.210829	252.04376	-60.322456	2.6422713
30.215864	253.48636	-59.171734	2.474088
30.22096	254.85233	-57.97165	2.2783456
30.225935	256.06158	-56.77458	2.0554755
30.230972	257.21054	-55.540615	1.7860029
30.236006	258.25775	-54.29544	1.465717
30.241102	259.21255	-53.031918	1.0795991
30.246078	260.01288	-51.803455	0.63541186
30.251112	260.75354	-50.570217	0.10545819
30.256147	261.40173	-49.354424	-0.50674003
30.261244	261.97125	-48.14435	-1.2109973
30.266218	262.41962	-46.984184	-1.9761846
30.271254	262.8331	-45.827103	-2.8237972
30.276289	263.181	-44.682648	-3.7316885
30.281385	263.47522	-43.533638	-4.6951547
30.28636	263.6864	-42.424267	-5.658961
30.291426	263.8996	-41.3153	-6.6437902
30.296402	264.0864	-40.255978	-7.59524
30.301527	264.26428	-39.201298	-8.541293
30.306501	264.40552	-38.22374	-9.412611
30.311539	264.5866	-37.296204	-10.239603
30.316572	264.78323	-36.453766	-11.010126
30.321669	265.00183	-35.71548	-11.73604
30.326643	265.2044	-35.135956	-12.406143
30.331678	265.44156	-34.71757	-13.068369
30.336714	265.66705	-34.480686	-13.736562
30.342049	265.86462	-34.419483	-14.437187
30.347023	265.98578	-34.50685	-15.1481905
30.352058	266.05835	-34.70246	-15.874774
30.357094	266.05212	-34.96737	-16.56265
30.36219	265.97647	-35.283684	-17.165812
30.367163	265.85034	-35.638893	-17.620926
30.3722	265.7269	-36.05259	-17.930416
30.377205	265.6307	-36.55191	-18.04952
30.382332	265.5767	-37.145695	-18.019892
30.387306	265.56302	-37.764862	-17.927588
30.392372	265.60037	-38.425564	-17.785824
30.397346	265.68314	-39.091255	-17.601185
30.402473	265.8141	-39.779324	-17.357374
30.407448	265.9888	-40.438713	-17.056961
30.412483	266.2129	-41.0899	-16.676296
30.417519	266.48212	-41.72236	-16.20798
30.422615	266.8013	-42.34621	-15.634778
30.42759	267.16125	-42.946346	-14.976731
30.432623	267.5575	-43.550266	-14.215448
30.43766	267.98032	-44.154484	-13.367639
30.442757	268.4242	-44.765987	-12.437979
30.447731	268.87592	-45.360367	-11.476675
30.452766	269.3273	-45.948288	-10.468286
30.457802	269.77335	-46.514717	-9.446357
30.462898	270.2179	-47.062202	-8.418839
30.467873	270.65402	-47.570206	-7.4392924
30.472908	271.08282	-48.058514	-6.487646
30.477943	271.50647	-48.523384	-5.586379
30.48304	271.9314	-48.976234	-4.7292385
30.488014	272.3495	-49.405254	-3.946261
30.49308	272.77026	-49.832127	-3.1998942
30.498055	273.1848	-50.244434	-2.5089874
30.503181	273.6191	-50.667942	-1.8359189
30.508156	274.05206	-51.08111	-1.2038376
30.513191	274.49503	-51.50487	-0.5729429
30.518227	274.9495	-51.936375	0.060103968
30.523323	275.42615	-52.38311	0.7107745
30.528297	275.9159	-52.82979	1.3595692
30.533333	276.43317	-53.292553	2.034914
30.538368	276.97906	-53.766884	2.728698
30.543467	277.56137	-54.258366	3.4477177
30.548439	278.16278	-54.749626	4.161265
30.553474	278.79785	-55.25769	4.8901706
30.55851	279.45486	-55.775997	5.6192546
30.563606	280.13742	-56.311497	6.348481
30.56858	280.81436	-56.84296	7.0453815
30.573616	281.50003	-57.387203	7.7298083
30.578651	282.17966	-57.934925	8.388726
30.583748	282.85852	-58.492687	9.0245075
30.588722	283.50848	-59.038944	9.613163
30.593788	284.15173	-59.595703	10.1809025
30.598763	284.7693	-60.14347	10.707175
30.60389	285.3891	-60.70756	11.220929
30.608864	285.9819	-61.255352	11.692993
30.6139	286.57166	-61.808426	12.1481
30.618935	287.15762	-62.35985	12.583698
30.624031	287.74908	-62.915173	13.009
30.629004	288.32983	-63.45404	13.410767
30.63404	288.91882	-63.99533	13.807857
30.639076	289.51392	-64.53398	14.198491
30.644173	290.12512	-65.07705	14.589952
30.649147	290.73532	-65.60652	14.969819
30.654182	291.36655	-66.14393	15.3531
30.659218	292.01727	-66.68421	15.733061
30.664314	292.70044	-67.23744	16.113882
30.669289	293.39975	-67.786674	16.478676
30.674324	294.14093	-68.35397	16.838985
30.67936	294.92322	-68.93459	17.188189
30.684456	295.76233	-69.536156	17.527628
30.68943	296.63196	-70.13485	17.843897
30.694496	297.57043	-70.75315	18.151989
30.69947	298.55167	-71.36601	18.441477
30.704597	299.6296	-72.003204	18.729303
30.709572	300.7495	-72.62855	19.000042
30.714607	301.96262	-73.27227	19.26949
30.719643	303.26492	-73.93103	19.53426
30.72474	304.67896	-74.61632	19.7944
30.729713	306.1667	-75.30975	20.033415
30.734749	307.78497	-76.039055	20.252079
